UTC_Time,Account,Operation,Coin,Change,Remark
2021-04-17 15:34:14,Spot,Large OTC trading,DOGE,-300.00000000,""
2021-04-17 15:34:14,Spot,Large OTC trading,USDT,78.52260000,""
2021-04-17 15:38:23,Spot,Large OTC trading,USDT,-78.52260000,""
2021-04-17 15:38:23,Spot,Large OTC trading,BNB,0.15156784,""
2021-04-17 19:41:39,Spot,Large OTC trading,USDT,82.73088000,""
2021-04-17 19:41:39,Spot,Large OTC trading,BNB,-0.16000000,""
2021-04-17 19:42:01,Spot,Large OTC trading,USDT,-82.73088000,""
2021-04-17 19:42:01,Spot,Large OTC trading,DOGE,254.28114780,""
2021-04-18 07:16:30,Card,transfer_in,BNB,0.01691805,""
2021-04-18 07:16:30,Spot,transfer_out,BNB,-0.01691805,""
2021-04-18 14:46:21,Spot,Large OTC trading,VET,-300.00000000,""
2021-04-18 14:46:21,Spot,Large OTC trading,USDT,62.99760000,""
2021-04-18 14:46:35,Spot,Large OTC trading,USDT,-62.99760000,""
2021-04-18 14:46:35,Spot,Large OTC trading,BNB,0.13500923,""
2021-04-19 06:10:19,Card,Card Cashback,BNB,0.00017425,""
2021-04-20 06:42:49,Card,transfer_in,BNB,0.01010387,""
2021-04-20 06:42:49,Spot,transfer_out,BNB,-0.01010387,""
2021-04-23 22:22:37,Spot,Deposit,EUR,98.10000000,""
2021-04-23 22:22:38,Spot,Transaction Related,EUR,-98.10000000,""
2021-04-23 22:22:38,Spot,Transaction Related,FIO,509.34000000,""
2021-04-24 15:41:44,Card,Binance Card Spending,BNB,-0.04250000,""
2021-04-28 05:54:55,Card,Card Cashback,BNB,0.00003790,""
2021-05-01 12:58:00,Spot,Large OTC trading,USDT,72.28004000,""
2021-05-01 12:58:00,Spot,Large OTC trading,SXP,-14.00000000,""
2021-05-01 12:59:32,Spot,Large OTC trading,CHZ,-40.00000000,""
2021-05-01 12:59:32,Spot,Large OTC trading,USDT,22.07148000,""
2021-05-01 13:00:06,Spot,Large OTC trading,USDT,93.63870000,""
2021-05-01 13:00:06,Spot,Large OTC trading,BNB,-0.15000000,""
2021-05-01 13:03:37,Spot,Buy,USDT,46.09346000,""
2021-05-01 13:03:37,Spot,Fee,BNB,-0.00005534,""
2021-05-01 13:03:37,Spot,Transaction Related,FIO,-127.33000000,""
2021-05-01 13:06:50,Spot,Large OTC trading,DOGE,-200.00000000,""
2021-05-01 13:06:51,Spot,Large OTC trading,USDT,72.05840000,""
2021-05-01 15:43:03,Card,Binance Card Spending,BNB,-0.00636324,""
2021-05-01 15:43:03,Card,Binance Card Spending,SXP,-0.81100000,""
2021-05-02 12:39:06,Spot,Large OTC trading,USDT,-306.14208000,""
2021-05-02 12:39:06,Spot,Large OTC trading,BTC,0.00537379,""
2021-05-02 14:40:38,Spot,Large OTC trading,BTC,-0.00537379,""
2021-05-02 14:40:38,Spot,Large OTC trading,USDT,305.42150417,""
2021-05-02 14:40:58,Spot,Large OTC trading,VET,1443.43860227,""
2021-05-02 14:40:58,Spot,Large OTC trading,USDT,-305.42150417,""
2021-05-02 15:32:57,Spot,Large OTC trading,USDT,125.15200000,""
2021-05-02 15:32:57,Spot,Large OTC trading,BNB,-0.20000000,""
2021-05-02 23:50:49,Spot,Large OTC trading,USDT,386.93700000,""
2021-05-02 23:50:49,Spot,Large OTC trading,VET,-1800.00000000,""
2021-05-02 23:52:02,Spot,Large OTC trading,DOGE,-300.00000000,""
2021-05-02 23:52:02,Spot,Large OTC trading,USDT,113.47230000,""
2021-05-02 23:55:38,Spot,Large OTC trading,USDT,93.88172106,""
2021-05-02 23:55:38,Spot,Large OTC trading,DOT,-2.56802828,""
2021-05-03 00:01:21,Spot,Large OTC trading,SXP,-14.63928443,""
2021-05-03 00:01:22,Spot,Large OTC trading,USDT,79.99651616,""
2021-05-03 06:21:16,Spot,Deposit,EUR,700.00000000,""
2021-05-03 09:26:01,Spot,Large OTC trading,TRX,250.00000000,""
2021-05-03 09:26:01,Spot,Large OTC trading,USDT,-32.84275000,""
2021-05-03 09:26:47,Spot,Large OTC trading,TRX,1520.99351296,""
2021-05-03 09:26:47,Spot,Large OTC trading,USDT,-200.00000000,""
2021-05-03 09:27:26,Spot,Large OTC trading,USDT,-200.00000000,""
2021-05-03 09:27:26,Spot,Large OTC trading,DOGE,519.07065590,""
2021-05-03 12:05:07,Spot,Large OTC trading,USDT,-366.59678722,""
2021-05-03 12:05:07,Spot,Large OTC trading,DOGE,949.63174176,""
2021-05-03 12:06:12,Spot,Large OTC trading,USDT,841.14100000,""
2021-05-03 12:06:12,Spot,Large OTC trading,EUR,-700.00000000,""
2021-05-03 12:07:08,Spot,Large OTC trading,USDT,-250.00000000,""
2021-05-03 12:07:08,Spot,Large OTC trading,TRX,1843.49467599,""
2021-05-03 23:28:37,Spot,Large OTC trading,VET,200.00000000,""
2021-05-03 23:28:37,Spot,Large OTC trading,USDT,-42.39580000,""
2021-05-03 23:29:16,Spot,Large OTC trading,USDT,-200.00000000,""
2021-05-03 23:29:16,Spot,Large OTC trading,VET,943.81471030,""
2021-05-04 05:48:17,Card,Card Cashback,BNB,0.00001246,""
2021-05-04 13:55:42,Spot,Large OTC trading,DOGE,-300.00000000,""
2021-05-04 13:55:43,Spot,Large OTC trading,USDT,168.76290000,""
2021-05-04 14:04:12,Spot,Buy,USDT,371.37109800,""
2021-05-04 14:04:12,Spot,Transaction Related,DOGE,-624.30000000,""
2021-05-04 14:04:12,Spot,Fee,BNB,-0.00043468,""
2021-05-04 14:05:11,Spot,Large OTC trading,USDT,-300.00000000,""
2021-05-04 14:05:11,Spot,Large OTC trading,DOGE,496.19008711,""
2021-05-04 14:16:42,Spot,Large OTC trading,DOGE,-200.00000000,""
2021-05-04 14:16:42,Spot,Large OTC trading,USDT,111.43360000,""
2021-05-04 14:30:08,Spot,Large OTC trading,USDT,-150.00000000,""
2021-05-04 14:30:08,Spot,Large OTC trading,DOGE,275.51295921,""
2021-05-04 17:01:18,Spot,Large OTC trading,DOGE,200.00000000,""
2021-05-04 17:01:18,Spot,Large OTC trading,USDT,-115.88980000,""
2021-05-04 17:44:53,Spot,Large OTC trading,USDT,-150.00000000,""
2021-05-04 17:44:53,Spot,Large OTC trading,XRP,107.36756211,""
2021-05-05 06:05:06,Spot,Large OTC trading,USDT,132.17480000,""
2021-05-05 06:05:06,Spot,Large OTC trading,DOGE,-200.00000000,""
2021-05-05 20:28:34,Spot,Large OTC trading,DOGE,166.03710929,""
2021-05-05 20:28:34,Spot,Large OTC trading,USDT,-100.00000000,""
2021-05-06 07:02:27,Spot,Large OTC trading,USDT,-100.00000000,""
2021-05-06 07:02:27,Spot,Large OTC trading,DOGE,166.52484301,""
2021-05-06 15:32:05,Spot,Large OTC trading,USDT,162.78000000,""
2021-05-06 15:32:05,Spot,Large OTC trading,ADA,-100.00000000,""
2021-05-06 15:32:47,Spot,Large OTC trading,TRX,-400.00000000,""
2021-05-06 15:32:47,Spot,Large OTC trading,USDT,59.73920000,""
2021-05-06 15:34:14,Spot,Large OTC trading,XRP,-35.00000000,""
2021-05-06 15:34:14,Spot,Large OTC trading,USDT,58.46400000,""
2021-05-06 15:35:41,Spot,Large OTC trading,DASH,-0.10000000,""
2021-05-06 15:35:41,Spot,Large OTC trading,USDT,41.42890000,""
2021-05-06 18:57:09,Spot,Large OTC trading,DOGE,100.00000000,""
2021-05-06 18:57:09,Spot,Large OTC trading,USDT,-57.92790000,""
2021-05-06 23:20:58,Spot,Large OTC trading,TRX,-192.61513570,""
2021-05-06 23:20:58,Spot,Large OTC trading,USDT,30.00000000,""
2021-05-06 23:25:21,Spot,Large OTC trading,DOGE,-514.46063090,""
2021-05-06 23:25:21,Spot,Large OTC trading,USDT,300.00000000,""
2021-05-07 13:06:19,Spot,Large OTC trading,VET,-826.86312935,""
2021-05-07 13:06:19,Spot,Large OTC trading,USDT,200.00000000,""
2021-05-07 16:09:13,Spot,Large OTC trading,USDT,300.54000000,""
2021-05-07 16:09:13,Spot,Large OTC trading,DOGE,-500.00000000,""
2021-05-07 17:06:46,Spot,Large OTC trading,WAVES,5.99191690,""
2021-05-07 17:06:46,Spot,Large OTC trading,USDT,-200.00000000,""
2021-05-07 19:18:52,Spot,Large OTC trading,BTC,0.00866682,""
2021-05-07 19:18:52,Spot,Large OTC trading,USDT,-500.00000000,""
2021-05-07 19:50:13,Spot,Large OTC trading,WRX,100.00000000,""
2021-05-07 19:50:13,Spot,Large OTC trading,USDT,-241.23200000,""
2021-05-07 22:20:35,Spot,Fee,BNB,-0.00019470,""
2021-05-07 22:20:35,Spot,Transaction Related,DOGE,-227.20000000,""
2021-05-07 22:20:35,Spot,Buy,USDT,161.10070400,""
2021-05-07 23:38:45,Spot,Large OTC trading,DOGE,776.98661630,""
2021-05-07 23:38:45,Spot,Large OTC trading,USDT,-531.49070200,""
2021-05-08 07:20:21,Spot,Large OTC trading,BTC,-0.00866682,""
2021-05-08 07:20:21,Spot,Large OTC trading,USDT,501.39287064,""
2021-05-08 10:08:55,Spot,Large OTC trading,USDT,-100.00000000,""
2021-05-08 10:08:55,Spot,Large OTC trading,EOS,9.52807447,""
2021-05-08 10:12:05,Spot,Large OTC trading,DOGE,-500.00000000,""
2021-05-08 10:12:05,Spot,Large OTC trading,USDT,355.05950000,""
2021-05-08 11:21:21,Card,Binance Card Spending,DOT,-0.43600000,""
2021-05-08 11:21:21,Card,Binance Card Spending,SXP,-1.83340485,""
2021-05-08 11:21:21,Card,Binance Card Spending,BNB,-0.00001246,""
2021-05-08 11:22:22,Spot,Large OTC trading,USDT,-200.00000000,""
2021-05-08 11:22:22,Spot,Large OTC trading,ETC,1.70597518,""
2021-05-08 11:24:04,Spot,Large OTC trading,USDT,-556.45237064,""
2021-05-08 11:24:04,Spot,Large OTC trading,DOGE,777.53516414,""
2021-05-09 10:32:56,Spot,Large OTC trading,LTC,-0.49965524,""
2021-05-09 10:32:56,Spot,Large OTC trading,USDT,180.13021092,""
2021-05-09 10:33:19,Spot,Large OTC trading,DOGE,356.71467794,""
2021-05-09 10:33:19,Spot,Large OTC trading,USDT,-180.13021092,""
2021-05-11 05:58:56,Card,Card Cashback,BNB,0.00004121,""
2021-05-11 08:26:07,Spot,Large OTC trading,USDT,150.00000000,""
2021-05-11 08:26:07,Spot,Large OTC trading,DOGE,-286.13231140,""
2021-05-12 06:40:37,Spot,Transaction Related,SHIB,4224647.00000000,""
2021-05-12 06:40:37,Spot,Deposit,EUR,98.10000000,""
2021-05-12 06:40:37,Spot,Transaction Related,EUR,-98.10000000,""
2021-05-13 15:27:25,Spot,Large OTC trading,USDT,-150.00000000,""
2021-05-13 15:27:25,Spot,Large OTC trading,VET,829.31575921,""
2021-05-14 06:41:41,Spot,Large OTC trading,DOGE,-200.00000000,""
2021-05-14 06:41:41,Spot,Large OTC trading,USDT,110.41820000,""
2021-05-14 08:13:22,Spot,Large OTC trading,ADA,-53.34186803,""
2021-05-14 08:13:22,Spot,Large OTC trading,USDT,100.00000000,""
2021-05-14 16:56:28,Spot,Large OTC trading,USDT,50.00000000,""
2021-05-14 16:56:28,Spot,Large OTC trading,DOGE,-91.16002961,""
2021-05-14 18:37:29,Spot,Large OTC trading,DOGE,-34.06040954,""
2021-05-14 18:37:29,Spot,Large OTC trading,USDT,20.00000000,""
2021-05-14 23:04:57,Spot,Large OTC trading,ADA,-14.89299384,""
2021-05-14 23:04:57,Spot,Large OTC trading,USDT,30.00000000,""
2021-05-15 13:03:14,Spot,Large OTC trading,ADA,-89.18935793,""
2021-05-15 13:03:14,Spot,Large OTC trading,USDT,200.00000000,""
2021-05-15 13:06:04,Spot,Large OTC trading,USDT,-150.00000000,""
2021-05-15 13:06:04,Spot,Large OTC trading,VET,835.86414421,""
2021-05-15 17:19:46,Spot,Large OTC trading,USDT,-50.00000000,""
2021-05-15 17:19:46,Spot,Large OTC trading,BTC,0.00104737,""
2021-05-16 20:45:25,Spot,Large OTC trading,ZEC,1.23582488,""
2021-05-16 20:45:25,Spot,Large OTC trading,USDT,-310.41820000,""
2021-05-17 16:03:49,Spot,Transaction Related,USDT,237.93408300,""
2021-05-17 16:03:49,Spot,Transaction Related,EUR,-196.20000000,""
2021-05-17 16:03:49,Spot,Deposit,EUR,196.20000000,""
2021-05-17 16:04:14,Spot,Large OTC trading,USDT,-237.93408300,""
2021-05-17 16:04:14,Spot,Large OTC trading,VET,1491.08599307,""
2021-05-17 19:23:19,Spot,Large OTC trading,USDT,150.00000000,""
2021-05-17 19:23:19,Spot,Large OTC trading,TRX,-1310.99399565,""
2021-05-17 19:23:40,Spot,Large OTC trading,BTC,0.00338991,""
2021-05-17 19:23:40,Spot,Large OTC trading,USDT,-150.00000000,""
2021-05-17 21:09:20,Spot,Large OTC trading,BTC,-0.00443728,""
2021-05-17 21:09:20,Spot,Large OTC trading,USDT,196.90740610,""
2021-05-18 00:08:58,Spot,Large OTC trading,USDT,-196.90740610,""
2021-05-18 00:08:59,Spot,Large OTC trading,DOGE,396.96752831,""
2021-05-18 00:37:47,Spot,Large OTC trading,DOGE,-410.46100928,""
2021-05-18 00:37:47,Spot,Large OTC trading,USDT,200.00000000,""
2021-05-18 05:29:50,Spot,Large OTC trading,USDT,-100.00000000,""
2021-05-18 05:29:50,Spot,Large OTC trading,DOGE,201.77928978,""
2021-05-18 05:42:12,Spot,Large OTC trading,DOGE,-201.52067501,""
2021-05-18 05:42:12,Spot,Large OTC trading,USDT,100.00000000,""
2021-05-18 05:45:45,Spot,Large OTC trading,MATIC,93.63339716,""
2021-05-18 05:45:45,Spot,Large OTC trading,USDT,-200.00000000,""
2021-05-18 05:46:42,Spot,Large OTC trading,MATIC,-93.63339716,""
2021-05-18 05:46:42,Spot,Large OTC trading,USDT,194.57956264,""
2021-05-18 06:04:42,Spot,Large OTC trading,MATIC,89.24562675,""
2021-05-18 06:04:42,Spot,Large OTC trading,USDT,-194.57956264,""
2021-05-18 16:47:01,Spot,Large OTC trading,MATIC,-89.24562675,""
2021-05-18 16:47:01,Spot,Large OTC trading,USDT,218.63839869,""
2021-05-18 16:59:28,Spot,Large OTC trading,MATIC,90.74165941,""
2021-05-18 16:59:28,Spot,Large OTC trading,USDT,-218.63839869,""
2021-05-18 17:13:05,Spot,Large OTC trading,MATIC,-90.74165941,""
2021-05-18 17:13:05,Spot,Large OTC trading,USDT,218.23187605,""
2021-05-18 17:50:15,Spot,Large OTC trading,USDT,-218.23187605,""
2021-05-18 17:50:15,Spot,Large OTC trading,ADA,105.01257178,""
2021-05-19 13:28:13,Spot,Large OTC trading,ADA,87.04194475,""
2021-05-19 13:28:13,Spot,Large OTC trading,TRX,-1710.87905760,""
2021-05-19 20:41:13,Card,Binance Card Spending,DOT,-0.24400000,""
2021-05-19 20:41:13,Card,Binance Card Spending,BNB,-0.00004121,""
2021-05-20 12:54:51,Spot,Large OTC trading,DOGE,-121.04984106,""
2021-05-20 12:54:51,Spot,Large OTC trading,USDT,50.00000000,""
2021-05-20 12:55:16,Spot,Large OTC trading,ADA,-26.75742786,""
2021-05-20 12:55:16,Spot,Large OTC trading,USDT,50.00000000,""
2021-05-20 15:57:21,Spot,Large OTC trading,SHIB,1853568.12000000,""
2021-05-20 15:57:21,Spot,Large OTC trading,USDT,-20.00000000,""
2021-05-20 17:54:01,Spot,Transaction Related,USDT,-39.94516500,""
2021-05-20 17:54:01,Spot,Buy,BNB,0.10270000,""
2021-05-20 17:54:01,Spot,Fee,BNB,-0.00007702,""
2021-05-20 17:54:37,Spot,transfer_out,BNB,-0.30000000,""
2021-05-20 17:54:37,Card,transfer_in,BNB,0.30000000,""
2021-05-20 22:12:15,Card,Binance Card Spending,BNB,-0.00310000,""
2021-05-21 06:44:17,Card,Binance Card Spending,BNB,-0.01160000,""
2021-05-21 06:49:37,Card,Binance Card Spending,EUR,0.99000000,""
2021-05-23 06:23:29,Card,Card Cashback,BNB,0.00002203,""
2021-05-23 10:28:22,Card,Binance Card Spending,BNB,-0.00010000,""
2021-05-23 16:39:05,Spot,Deposit,EUR,294.30000000,""
2021-05-23 16:39:05,Spot,Transaction Related,EUR,-294.30000000,""
2021-05-23 16:39:05,Spot,Transaction Related,USDT,356.31218100,""
2021-05-23 17:48:45,Spot,Large OTC trading,USDT,-118.81800000,""
2021-05-23 17:48:45,Spot,Large OTC trading,ADA,100.00000000,""
2021-05-23 17:49:04,Spot,Large OTC trading,DOGE,253.37782253,""
2021-05-23 17:49:04,Spot,Large OTC trading,USDT,-77.00000000,""
2021-05-23 17:50:26,Spot,Large OTC trading,USDT,-100.00000000,""
2021-05-23 17:50:26,Spot,Large OTC trading,BTC,0.00300887,""
2021-05-24 06:23:00,Card,Card Cashback,BNB,0.00001613,""
2021-05-24 08:14:47,Spot,Large OTC trading,USDT,83.82168300,""
2021-05-24 08:14:47,Spot,Large OTC trading,DOGE,-253.00000000,""
2021-05-24 08:15:35,Spot,Large OTC trading,USDT,101.77650000,""
2021-05-24 08:15:35,Spot,Large OTC trading,ADA,-70.00000000,""
2021-05-24 14:27:08,Spot,Large OTC trading,BTC,-0.00300887,""
2021-05-24 14:27:08,Spot,Large OTC trading,USDT,113.12568894,""
2021-05-24 15:08:04,Card,Binance Card Spending,BNB,-0.07510000,""
2021-05-24 16:47:18,Spot,transfer_out,USDT,-1.00000000,""
2021-05-24 16:47:18,P2P,transfer_in,USDT,1.00000000,""
2021-05-24 16:49:10,Spot,transfer_in,USDT,1.00000000,""
2021-05-24 16:49:10,P2P,transfer_out,USDT,-1.00000000,""
2021-05-24 17:06:04,Spot,Withdraw,USDT,-9.20000000,Withdraw fee is included
2021-05-24 18:30:06,Spot,Large OTC trading,MATIC,49.86188259,""
2021-05-24 18:30:06,Spot,Large OTC trading,USDT,-100.00000000,""
2021-05-24 23:34:44,Spot,Large OTC trading,USDT,-290.07288794,""
2021-05-24 23:34:44,Spot,Large OTC trading,BTC,0.00750551,""
2021-05-25 08:31:20,Spot,Large OTC trading,BUSD,39.96240000,""
2021-05-25 08:31:20,Spot,Large OTC trading,XRP,-40.00000000,""
2021-05-25 08:31:37,Spot,Large OTC trading,SOL,1.37161921,""
2021-05-25 08:31:37,Spot,Large OTC trading,BUSD,-39.96240000,""
2021-05-25 10:11:52,Spot,Large OTC trading,BTC,-0.00750551,""
2021-05-25 10:11:52,Spot,Large OTC trading,BUSD,280.18369050,""
2021-05-25 10:13:36,Spot,Large OTC trading,DOGE,-500.00000000,""
2021-05-25 10:13:36,Spot,Large OTC trading,BUSD,165.17950000,""
2021-05-25 10:14:33,Spot,Large OTC trading,ADA,-71.34581437,""
2021-05-25 10:14:33,Spot,Large OTC trading,BUSD,106.08979905,""
2021-05-25 10:15:32,Spot,Large OTC trading,BUSD,159.39600000,""
2021-05-25 10:15:32,Spot,Large OTC trading,VET,-1500.00000000,""
2021-05-25 10:17:45,Spot,Large OTC trading,BUSD,72.50600000,""
2021-05-25 10:17:45,Spot,Large OTC trading,WRX,-50.00000000,""
2021-05-25 10:19:29,Spot,Large OTC trading,ZEC,-0.23500000,""
2021-05-25 10:19:29,Spot,Large OTC trading,BUSD,32.45702500,""
2021-05-25 11:41:05,Spot,Large OTC trading,BUSD,-300.00000000,""
2021-05-25 11:41:05,Spot,Large OTC trading,BTC,0.00804887,""
2021-05-25 11:59:04,Spot,Large OTC trading,BUSD,294.01395268,""
2021-05-25 11:59:04,Spot,Large OTC trading,BTC,-0.00804887,""
2021-05-25 13:28:06,Spot,Large OTC trading,BTC,0.02162338,""
2021-05-25 13:28:06,Spot,Large OTC trading,BUSD,-809.82596723,""
2021-05-25 14:29:04,Spot,Large OTC trading,BUSD,819.93694622,""
2021-05-25 14:29:04,Spot,Large OTC trading,BTC,-0.02162338,""
2021-05-25 14:44:27,Spot,Large OTC trading,BTC,0.01052371,""
2021-05-25 14:44:27,Spot,Large OTC trading,BUSD,-400.00000000,""
2021-05-25 16:21:20,Card,Binance Card Spending,BNB,-0.00370000,""
2021-05-25 22:17:17,Spot,Large OTC trading,BTC,-0.01052371,""
2021-05-25 22:17:17,Spot,Large OTC trading,BUSD,400.01253133,""
2021-05-25 23:04:10,Spot,Large OTC trading,BUSD,-500.00000000,""
2021-05-25 23:04:10,Spot,Large OTC trading,BTC,0.01303241,""
2021-05-25 23:11:17,Spot,Large OTC trading,BTC,0.00836078,""
2021-05-25 23:11:17,Spot,Large OTC trading,BUSD,-319.94947755,""
2021-05-26 00:08:31,Spot,Large OTC trading,BTC,-0.00353240,""
2021-05-26 00:08:31,Spot,Large OTC trading,ETH,0.05000000,""
2021-05-26 06:22:33,Spot,Large OTC trading,ADA,-28.00000000,""
2021-05-26 06:22:33,Spot,Large OTC trading,BUSD,49.22260000,""
2021-05-26 06:23:17,Spot,Large OTC trading,BTC,-0.00100454,""
2021-05-26 06:23:17,Spot,Large OTC trading,BUSD,40.00000000,""
2021-05-26 06:24:02,Spot,Large OTC trading,SOL,-0.58120950,""
2021-05-26 06:24:02,Spot,Large OTC trading,BUSD,20.00000000,""
2021-05-26 07:07:07,Spot,Large OTC trading,VET,-300.00000000,""
2021-05-26 07:07:07,Spot,Large OTC trading,BUSD,40.79880000,""
2021-05-26 07:07:56,Spot,Large OTC trading,DOGE,-200.00000000,""
2021-05-26 07:07:56,Spot,Large OTC trading,BUSD,71.80760000,""
2021-05-26 07:09:09,Spot,Large OTC trading,BUSD,30.00000000,""
2021-05-26 07:09:09,Spot,Large OTC trading,BTC,-0.00074460,""
2021-05-26 08:31:19,Card,Binance Card Spending,BNB,-0.02110000,""
2021-05-26 08:39:19,Card,Binance Card Spending,EUR,0.99000000,""
2021-05-27 06:15:46,Card,Card Cashback,BNB,0.00006686,""
2021-05-27 09:33:08,Spot,Large OTC trading,BUSD,195.66800000,""
2021-05-27 09:33:08,Spot,Large OTC trading,BTC,-0.00500000,""
2021-05-28 06:43:30,Spot,Large OTC trading,ADA,30.22313678,""
2021-05-28 06:43:30,Spot,Large OTC trading,BUSD,-47.00000000,""
2021-05-28 09:37:48,Spot,Large OTC trading,BUSD,-50.00000000,""
2021-05-28 09:37:48,Spot,Large OTC trading,MATIC,28.03995132,""
2021-05-28 20:39:16,Spot,Large OTC trading,BUSD,-50.00000000,""
2021-05-28 20:39:16,Spot,Large OTC trading,ETH,0.02012793,""
2021-05-29 06:36:12,Card,Card Cashback,BNB,0.00002266,""
2021-05-29 10:53:09,Card,Binance Card Spending,BNB,-0.00380000,""
2021-05-29 11:24:13,Card,Binance Card Spending,BNB,-0.00380000,""
2021-05-29 13:22:54,Card,Binance Card Spending,BNB,-0.00620000,""
2021-05-29 13:36:44,Card,Binance Card Spending,BNB,-0.00390000,""
2021-05-29 13:38:21,Card,Binance Card Spending,EUR,0.99000000,""
2021-05-30 11:06:30,Card,Binance Card Spending,BNB,-0.00370000,""
2021-05-30 14:06:31,Spot,Large OTC trading,BUSD,-50.00000000,""
2021-05-30 14:06:31,Spot,Large OTC trading,ADA,30.43306248,""
2021-05-30 14:45:35,Card,Binance Card Spending,BNB,-0.00380000,""
2021-05-30 18:36:41,Card,Binance Card Spending,BNB,-0.00370000,""
2021-05-30 22:59:35,Spot,Large OTC trading,ETH,0.02071766,""
2021-05-30 22:59:35,Spot,Large OTC trading,BUSD,-50.00000000,""
2021-05-31 11:58:33,Spot,Large OTC trading,BUSD,25.00000000,""
2021-05-31 11:58:33,Spot,Large OTC trading,BTC,-0.00067756,""
2021-05-31 11:59:17,Spot,Large OTC trading,XRP,-19.86807598,""
2021-05-31 11:59:17,Spot,Large OTC trading,BUSD,20.00000000,""
2021-05-31 14:58:51,Spot,Large OTC trading,BUSD,20.00000000,""
2021-05-31 14:58:51,Spot,Large OTC trading,ETH,-0.00788650,""
2021-05-31 20:34:05,Spot,Large OTC trading,WRX,-10.57736550,""
2021-05-31 20:34:05,Spot,Large OTC trading,BUSD,20.00000000,""
2021-05-31 21:44:48,Spot,Large OTC trading,BUSD,100.00000000,""
